USER,2022-07_ALLOCATIONS,2022-07_CURTAILMENT,2022-07_DEMAND,2022-07_SHORTAGE_%,BASIN,PRIORITY
A001983,0.0,1,2.022e-05,100.0,R_04_M,54
A002928,0.0,1,0.00020219999999999998,100.0,R_13_M,56
A003421,0.0,1,0.00020219999999999998,100.0,R_04_M,57
A003565,0.0,1,2.907,100.0,R_06_M,58
A003601,0.0,1,4.863333333,100.0,R_04_M,59
A004308,0.0,1,2.61,100.0,R_05_M,61
A004832,0.0,1,16.33333333,100.0,R_04_M,62
A006854,0.0,1,0.00020219999999999998,100.0,R_05_M,66
A006855,0.0,1,4.013333333,100.0,R_05_M,67
A008974,0.0,1,0.00020219999999999998,100.0,R_09_M,68
A011383,0.0,1,10.19966667,100.0,R_02_M,71
A011846,0.0,1,3.666666667,100.0,R_09_M,72
A012919A,0.0,1,0.00020219999999999998,100.0,R_03_M,10000
A012919B,0.0,1,992.43,100.0,R_03_M,76
A012958,0.0,1,18.31666667,100.0,R_04_M,78
A013030A,0.0,1,0.00020219999999999998,100.0,R_06_M,79
A013030B,0.0,1,18.37333333,100.0,R_06_M,80
A013126A,0.0,1,1.5466666669999998,100.0,R_10_M,81
A013126B,0.0,1,1.4,100.0,R_10_M,82
A013182A01,0.0,1,2.833333333,100.0,R_12_M,84
A013182A02,0.0,1,1.2,100.0,R_12_M,85
A013182B,0.0,1,5.066666667,100.0,R_12_M,86
A013217,0.0,1,88.45,100.0,R_12_M,87
A013270,0.0,1,14.84666667,100.0,R_04_M,88
A013277,0.0,1,0.266666667,100.0,R_09_M,89
A013281A01,0.0,1,17.64666667,100.0,R_12_M,474
A013281A02,0.0,1,11.43333333,100.0,R_12_M,475
A013281A03,0.0,1,3.0333333330000003,100.0,R_12_M,476
A013281B,0.0,1,0.00020219999999999998,100.0,R_12_M,90
A013287,0.0,1,4.533333333,100.0,R_04_M,91
A013288,0.0,1,9.7,100.0,R_04_M,92
A013289,0.0,1,2.5,100.0,R_09_M,93
A013331,0.0,1,1.419365589,100.0,R_12_M,94
A013391,0.0,1,0.00020219999999999998,100.0,R_12_M,95
A013468,0.0,1,0.5892263329999999,100.0,R_12_M,96
A013474,0.0,1,4.48,100.0,R_10_M,97
A013528,0.0,1,4.903333333,100.0,R_05_M,98
A013529,0.0,1,4.226666667,100.0,R_02_M,99
A013557,0.0,0,0.0,0,R_02_M,101
A013579,0.0,1,0.883839667,100.0,R_12_M,103
A013661,0.0,1,25.71333333,100.0,R_06_M,105
A013706,0.0,1,1.534666667,100.0,R_02_M,107
A013749,0.0,1,2.433333333,100.0,R_06_M,110
A013753,0.0,1,0.005566666999999999,100.0,R_06_M,111
A013755,0.0,1,12.33666667,100.0,R_06_M,112
A013758,0.0,1,5.3,100.0,R_09_M,113
A013789,0.0,1,0.00020219999999999998,100.0,R_10_M,114
A013810,0.0,1,0.498333333,100.0,R_09_M,115
A013811,0.0,1,3.5,100.0,R_09_M,116
A013831,0.0,1,1.4333333330000002,100.0,R_10_M,117
A013832,0.0,1,1.473333333,100.0,R_10_M,118
A013862,0.0,1,1.104798333,100.0,R_09_M,119
A013863,0.0,1,0.00020219999999999998,100.0,R_09_M,120
A013864,0.0,1,0.8,100.0,R_09_M,121
A013874,0.0,1,7.378600333,100.0,R_12_M,122
A013932,0.0,1,1.2,100.0,R_09_M,123
A013933,0.0,1,0.00020219999999999998,100.0,R_10_M,124
A013973,0.0,1,0.7864066670000001,100.0,R_04_M,126
A013974,0.0,1,0.00020219999999999998,100.0,R_04_M,127
A013984,0.0,1,4.75,100.0,R_10_M,128
A013985,0.0,1,1.5666666669999998,100.0,R_10_M,129
A013987,0.0,1,0.00020219999999999998,100.0,R_09_M,130
A013989,0.0,1,0.485361,100.0,R_12_M,131
A014030,0.0,1,2.633333333,100.0,R_10_M,132
A014033,0.0,1,11.1,100.0,R_10_M,133
A014034,0.0,1,5.566666667000001,100.0,R_10_M,134
A014044A,0.0,1,3.866666667,100.0,R_10_M,135
A014044B,0.0,1,2.333333333,100.0,R_10_M,136
A014045,0.0,1,0.00020219999999999998,100.0,R_09_M,137
A014047,0.0,1,0.015537733,100.0,R_12_M,138
A014048,0.0,1,8.57,100.0,R_10_M,139
A014049,0.0,1,14.48,100.0,R_10_M,140
A014051,0.0,1,7.581078667000001,100.0,R_10_M,141
A014065,0.0,1,0.00020219999999999998,100.0,R_10_M,142
A014144,0.0,1,0.00020219999999999998,100.0,R_09_M,143
A014160,0.0,1,0.00020219999999999998,100.0,R_04_M,144
A014172,0.0,1,0.00020219999999999998,100.0,R_09_M,145
A014206,0.0,1,0.75,100.0,R_05_M,146
A014215,0.0,1,2.45,100.0,R_09_M,147
A014245,0.0,1,0.00020219999999999998,100.0,R_09_M,148
A014246,0.0,1,1.174333333,100.0,R_09_M,149
A014259A,0.0,1,12.0,100.0,R_02_M,150
A014304,0.0,1,0.00020219999999999998,100.0,R_05_M,151
A014339,0.0,1,0.00020219999999999998,100.0,R_12_M,152
A014393,0.0,1,5.466666667,100.0,R_09_M,153
A014459,0.0,1,2.666666667,100.0,R_12_M,154
A014467,0.0,1,0.00020219999999999998,100.0,R_09_M,156
A014492,0.0,1,0.00020219999999999998,100.0,R_09_M,157
A014539,0.0,1,0.00020219999999999998,100.0,R_05_M,158
A014624,0.0,1,0.00020219999999999998,100.0,R_04_M,159
A014715,0.0,1,0.00020219999999999998,100.0,R_12_M,160
A014720,0.0,1,4.533333333,100.0,R_10_M,161
A014750,0.0,1,0.303333333,100.0,R_12_M,164
A014777,0.0,1,0.6333333329999999,100.0,R_10_M,165
A014826,0.0,1,0.00020219999999999998,100.0,R_13_M,166
A014855,0.0,1,9.796666667,100.0,R_10_M,169
A014856,0.0,1,0.00020219999999999998,100.0,R_10_M,170
A014875,0.0,1,6.666666667,100.0,R_10_M,172
A014880,0.0,1,1.217933333,100.0,R_09_M,173
A014916A,0.0,1,4.953333333,100.0,R_04_M,175
A014916B,0.0,1,2.056666667,100.0,R_04_M,176
A014997A,0.0,1,8.889666667,100.0,R_05_M,177
A014997B,0.0,1,2.51,100.0,R_05_M,178
A015157,0.0,1,5.8666666670000005,100.0,R_05_M,180
A015158A,0.0,1,2.022e-05,100.0,R_04_M,181
A015158B,0.0,1,2.022e-05,100.0,R_04_M,182
A015168,0.0,1,7.696666667000001,100.0,R_04_M,183
A015233,0.0,1,0.00020219999999999998,100.0,R_12_M,185
A015277,0.0,1,2.7,100.0,R_10_M,186
A015329A,0.0,1,0.00020219999999999998,100.0,R_04_M,188
A015329B,0.0,1,0.0083,100.0,R_04_M,189
A015370,0.0,1,2.126666667,100.0,R_12_M,190
A015397,0.0,1,1.598,100.0,R_09_M,191
A015399,0.0,1,0.00020219999999999998,100.0,R_09_M,192
A015664A,0.0,1,0.00020219999999999998,100.0,R_09_M,196
A015664B,0.0,1,2.9933333330000003,100.0,R_09_M,197
A015664C,0.0,1,1.666666667,100.0,R_09_M,198
A015677,0.0,1,0.26,100.0,R_04_M,199
A015678,0.0,1,2.022e-05,100.0,R_04_M,200
A015704,0.0,1,171.1,100.0,R_04_M,201
A015721,0.0,1,61.46333333,100.0,R_05_M,202
A015726,0.0,1,0.00020219999999999998,100.0,R_10_M,203
A015727,0.0,1,0.00020219999999999998,100.0,R_09_M,204
A015728A,0.0,1,0.00020219999999999998,100.0,R_12_M,205
A015728B,0.0,1,3.4,100.0,R_12_M,206
A015729,0.0,1,1.5666666669999998,100.0,R_10_M,207
A015743,0.0,1,0.117331333,100.0,R_06_M,208
A015779,0.0,1,6.0,100.0,R_13_M,209
A015780,0.0,1,85.0,100.0,R_05_M,210
