USER,2022-07_ALLOCATIONS,2022-07_CURTAILMENT,2022-07_DEMAND,2022-07_SHORTAGE_%,BASIN,PRIORITY
S002379,0.0,1,0.00020219999999999998,100.0,R_12_M,10000000
S008071,0.0,1,29.06666667,100.0,R_02_M,10000000
S008074,0.0,1,0.00020219999999999998,100.0,R_06_M,10000000
S008075,0.0,1,2.022e-05,100.0,R_05_M,10000000
S008082,0.0,1,0.00020219999999999998,100.0,R_05_M,10000000
S008128,0.0,1,13.81193367,100.0,R_12_M,10000000
S008184,0.0,1,0.566666667,100.0,R_02_M,10000000
S008596,0.0,1,3.223333333,100.0,R_04_M,10000000
S011330,0.0,1,1.766666667,100.0,R_12_M,10000000
S011331,0.0,1,2.193333333,100.0,R_12_M,10000000
S013153,0.0,1,0.00020219999999999998,100.0,R_04_M,10000000
S013696,0.0,1,8.2,100.0,R_09_M,10000000
S014005,0.0,1,11.53666667,100.0,R_09_M,10000000
S014057,0.0,1,2.733333333,100.0,R_10_M,10000000
S014060,0.0,1,0.00020219999999999998,100.0,R_13_M,10000000
S014061,0.0,1,2.633333333,100.0,R_13_M,10000000
S014062,0.0,1,0.00020219999999999998,100.0,R_10_M,10000000
S014063,0.0,1,0.00020219999999999998,100.0,R_10_M,10000000
S014064,0.0,1,0.00020219999999999998,100.0,R_10_M,10000000
S014065,0.0,1,0.00020219999999999998,100.0,R_10_M,10000000
S014066,0.0,1,0.021,100.0,R_10_M,10000000
S014071,0.0,1,0.1,100.0,R_09_M,10000000
S014072,0.0,1,0.00020219999999999998,100.0,R_09_M,10000000
S014073,0.0,1,2.8,100.0,R_09_M,10000000
S014074,0.0,1,0.8666666670000001,100.0,R_09_M,10000000
S014077,0.0,1,0.00020219999999999998,100.0,R_09_M,10000000
S014078,0.0,1,0.00020219999999999998,100.0,R_09_M,10000000
S014079,0.0,1,3.8,100.0,R_09_M,10000000
S014086,0.0,1,21.26666667,100.0,R_10_M,10000000
S014087,0.0,1,0.00020219999999999998,100.0,R_10_M,10000000
S014088,0.0,1,0.5,100.0,R_10_M,10000000
S014089,0.0,1,6.733333332999999,100.0,R_10_M,10000000
S014092,0.0,1,7.533333333,100.0,R_10_M,10000000
S014094,0.0,1,5.233333333,100.0,R_10_M,10000000
S014200,0.0,1,0.00020219999999999998,100.0,R_09_M,10000000
S014205,0.0,1,0.001074,100.0,R_13_M,10000000
S014313,0.0,0,0.0,0.0,R_02_M,10000000
S014322,0.0,1,0.00020219999999999998,100.0,R_04_M,10000000
S014373,0.0,1,1.333333333,100.0,R_02_M,10000000
S014374,0.0,1,0.00020219999999999998,100.0,R_02_M,10000000
