USER,2022-07_ALLOCATIONS,2022-07_CURTAILMENT,2022-07_DEMAND,2022-07_SHORTAGE_%,BASIN,PRIORITY
S004347,1.99,0,1.99,0.0,R_14_M,10000000.0
S005225,1.05,0,1.05,0.0,R_15_M,10000000.0
S005226,1.04,0,1.04,0.0,R_15_M,10000000.0
S008661,0.08,0,0.08,0.0,R_15_M,10000000.0
S008664,0.00020219999999999998,0,0.00020219999999999998,0.0,R_15_M,10000000.0
S009291,2.52,0,2.52,0.0,R_17_M,10000000.0
S009292,0.23,0,0.23,0.0,R_17_M,10000000.0
S014059,2.03,0,2.03,0.0,R_14_M,10000000.0
S014075,11.29,0,11.29,0.0,R_24_M,10000000.0
S014076,0.00020219999999999998,0,0.00020219999999999998,0.0,R_24_M,10000000.0
S014080,0.16,0,0.16,0.0,R_18_M,10000000.0
S014081,0.16,0,0.16,0.0,R_18_M,10000000.0
S014082,0.00020219999999999998,0,0.00020219999999999998,0.0,R_18_M,10000000.0
S014083,1.46,0,1.46,0.0,R_17_M,10000000.0
S014084,6.2,0,6.2,0.0,R_17_M,10000000.0
S014085,2.33,0,2.33,0.0,R_17_M,10000000.0
S014090,4.46,0,4.46,0.0,R_18_M,10000000.0
S014091,0.00020219999999999998,0,0.00020219999999999998,0.0,R_18_M,10000000.0
S014096,0.00020219999999999998,0,0.00020219999999999998,0.0,R_24_M,10000000.0
S014097,0.00020219999999999998,0,0.00020219999999999998,0.0,R_24_M,10000000.0
S014910,1.47,0,1.47,0.0,R_19_M,10000000.0
S014924,0.00020219999999999998,0,0.00020219999999999998,0.0,R_16_M,10000000.0
S014925,0.2,0,0.2,0.0,R_16_M,10000000.0
S014926,0.00020219999999999998,0,0.00020219999999999998,0.0,R_17_M,10000000.0
S014927,0.00020219999999999998,0,0.00020219999999999998,0.0,R_17_M,10000000.0
S014928,0.00020219999999999998,0,0.00020219999999999998,0.0,R_17_M,10000000.0
S014929,2.16,0,2.16,0.0,R_17_M,10000000.0
S014930,0.00020219999999999998,0,0.00020219999999999998,0.0,R_17_M,10000000.0
S014931,0.00020219999999999998,0,0.00020219999999999998,0.0,R_17_M,10000000.0
S015118,1.67,0,1.67,0.0,R_14_M,10000000.0
S015214,0.36,0,0.36,0.0,R_19_M,10000000.0
S015273,0.26,0,0.26,0.0,R_24_M,10000000.0
S015334,0.00020219999999999998,0,0.00020219999999999998,0.0,R_17_M,10000000.0
S015459,5.19,0,5.19,0.0,R_17_M,10000000.0
