USER,2022-07_ALLOCATIONS,2022-07_CURTAILMENT,2022-07_DEMAND,2022-07_SHORTAGE_%,BASIN,PRIORITY
S000652,1.2e-05,0,1.2e-05,0.0,R_14,10000000.0
S016892,0.00020219999999999998,0,0.00020219999999999998,0.0,R_14,10000000.0
S004347,1.99,0,1.99,0.0,R_14_M,10000000.0
S014059,2.03,0,2.03,0.0,R_14_M,10000000.0
S015118,1.67,0,1.67,0.0,R_14_M,10000000.0
S018157,8.3,0,8.3,0.0,R_14_M,10000000.0
S018160,1.36,0,1.36,0.0,R_14_M,10000000.0
S021353,0.00020219999999999998,0,0.00020219999999999998,0.0,R_14_M,10000000.0
S019926,0.00020219999999999998,0,0.00020219999999999998,0.0,R_15,10000000.0
S005225,1.05,0,1.05,0.0,R_15_M,10000000.0
S005226,1.04,0,1.04,0.0,R_15_M,10000000.0
S008661,0.08,0,0.08,0.0,R_15_M,10000000.0
S008664,0.00020219999999999998,0,0.00020219999999999998,0.0,R_15_M,10000000.0
S015520,3.0,0,3.0,0.0,R_15_M,10000000.0
S015823,0.06,0,0.06,0.0,R_15_M,10000000.0
S015865,3.5,0,3.5,0.0,R_15_M,10000000.0
S016054,0.36,0,0.36,0.0,R_15_M,10000000.0
S016059,0.00020219999999999998,0,0.00020219999999999998,0.0,R_15_M,10000000.0
S016060,0.23,0,0.23,0.0,R_15_M,10000000.0
S016069,0.35,0,0.35,0.0,R_15_M,10000000.0
S018138,0.51,0,0.51,0.0,R_15_M,10000000.0
S018141,0.65,0,0.65,0.0,R_15_M,10000000.0
S019027,0.00020219999999999998,0,0.00020219999999999998,0.0,R_15_M,10000000.0
S019030,3.79,0,3.79,0.0,R_15_M,10000000.0
S019045,0.00020219999999999998,0,0.00020219999999999998,0.0,R_15_M,10000000.0
S020596,0.00020219999999999998,0,0.00020219999999999998,0.0,R_15_M,10000000.0
S021488,1.2,0,1.2,0.0,R_15_M,10000000.0
S021568,1.58,0,1.58,0.0,R_15_M,10000000.0
S021990,0.00020219999999999998,0,0.00020219999999999998,0.0,R_15_M,10000000.0
S021991,0.00020219999999999998,0,0.00020219999999999998,0.0,R_15_M,10000000.0
S022287,2.022e-05,0,2.022e-05,0.0,R_15_M,10000000.0
S022857,10.46,0,10.46,0.0,R_15_M,10000000.0
S022859,0.00020219999999999998,0,0.00020219999999999998,0.0,R_15_M,10000000.0
S025301,1.46,0,1.46,0.0,R_15_M,10000000.0
S009168,0.00020219999999999998,0,0.00020219999999999998,0.0,R_16,10000000.0
S013563,0.33,0,0.33,0.0,R_16,10000000.0
S013709,0.02,0,0.02,0.0,R_16,10000000.0
S013760,0.002666667,0,0.002666667,0.0,R_16,10000000.0
S013814,0.97,0,0.97,0.0,R_16,10000000.0
S014058,0.86,0,0.86,0.0,R_16,10000000.0
S015916,0.26,0,0.26,0.0,R_16,10000000.0
S018153,0.00020219999999999998,0,0.00020219999999999998,0.0,R_16,10000000.0
S018190,0.00020219999999999998,0,0.00020219999999999998,0.0,R_16,10000000.0
S019406,0.00020219999999999998,0,0.00020219999999999998,0.0,R_16,10000000.0
S019409,0.00020219999999999998,0,0.00020219999999999998,0.0,R_16,10000000.0
S019412,0.00020219999999999998,0,0.00020219999999999998,0.0,R_16,10000000.0
S019972,2.92,0,2.92,0.0,R_16,10000000.0
S020134,0.02,0,0.02,0.0,R_16,10000000.0
S022703,0.00020219999999999998,0,0.00020219999999999998,0.0,R_16,10000000.0
S023678,1.84,0,1.84,0.0,R_16,10000000.0
S023680,0.00020219999999999998,0,0.00020219999999999998,0.0,R_16,10000000.0
S023682,0.00020219999999999998,0,0.00020219999999999998,0.0,R_16,10000000.0
S025228,0.03,0,0.03,0.0,R_16,10000000.0
S025235,0.03,0,0.03,0.0,R_16,10000000.0
S025242,0.06,0,0.06,0.0,R_16,10000000.0
S025251,0.005012333,0,0.005012333,0.0,R_16,10000000.0
S025270,0.25,0,0.25,0.0,R_16,10000000.0
S025300,2.022e-05,0,2.022e-05,0.0,R_16,10000000.0
S025398,0.31,0,0.31,0.0,R_16,10000000.0
S025818,0.07,0,0.07,0.0,R_16,10000000.0
S027934,2.022e-05,0,2.022e-05,0.0,R_16,10000000.0
S014924,0.00020219999999999998,0,0.00020219999999999998,0.0,R_16_M,10000000.0
S014925,0.2,0,0.2,0.0,R_16_M,10000000.0
S015828,0.75,0,0.75,0.0,R_16_M,10000000.0
S015944,5.36,0,5.36,0.0,R_16_M,10000000.0
S016032,0.08,0,0.08,0.0,R_16_M,10000000.0
S016038,0.88,0,0.88,0.0,R_16_M,10000000.0
S016039,0.00020219999999999998,0,0.00020219999999999998,0.0,R_16_M,10000000.0
S016046,0.88,0,0.88,0.0,R_16_M,10000000.0
S016047,0.42,0,0.42,0.0,R_16_M,10000000.0
S016048,1.0,0,1.0,0.0,R_16_M,10000000.0
S016049,0.33,0,0.33,0.0,R_16_M,10000000.0
S016050,0.31,0,0.31,0.0,R_16_M,10000000.0
S016051,0.00020219999999999998,0,0.00020219999999999998,0.0,R_16_M,10000000.0
S016052,0.00020219999999999998,0,0.00020219999999999998,0.0,R_16_M,10000000.0
S016053,0.5,0,0.5,0.0,R_16_M,10000000.0
S016055,0.00020219999999999998,0,0.00020219999999999998,0.0,R_16_M,10000000.0
S016056,0.53,0,0.53,0.0,R_16_M,10000000.0
S016057,0.6,0,0.6,0.0,R_16_M,10000000.0
S016058,0.00020219999999999998,0,0.00020219999999999998,0.0,R_16_M,10000000.0
S016061,0.25,0,0.25,0.0,R_16_M,10000000.0
S016062,0.00020219999999999998,0,0.00020219999999999998,0.0,R_16_M,10000000.0
S016065,0.00020219999999999998,0,0.00020219999999999998,0.0,R_16_M,10000000.0
S016066,0.03,0,0.03,0.0,R_16_M,10000000.0
S016067,0.36,0,0.36,0.0,R_16_M,10000000.0
S016068,1.67,0,1.67,0.0,R_16_M,10000000.0
S017038,1.5,0,1.5,0.0,R_16_M,10000000.0
S018213,0.84,0,0.84,0.0,R_16_M,10000000.0
S018216,0.81,0,0.81,0.0,R_16_M,10000000.0
S018222,1.38,0,1.38,0.0,R_16_M,10000000.0
S018225,3.54,0,3.54,0.0,R_16_M,10000000.0
S018640,0.00020219999999999998,0,0.00020219999999999998,0.0,R_16_M,10000000.0
S019384,1.27,0,1.27,0.0,R_16_M,10000000.0
S022288,0.00020219999999999998,0,0.00020219999999999998,0.0,R_16_M,10000000.0
S022463,2.19,0,2.19,0.0,R_16_M,10000000.0
S022466,0.92,0,0.92,0.0,R_16_M,10000000.0
S022598,1.05,0,1.05,0.0,R_16_M,10000000.0
S024495,0.14,0,0.14,0.0,R_16_M,10000000.0
S024511,0.03,0,0.03,0.0,R_16_M,10000000.0
S024512,1.21,0,1.21,0.0,R_16_M,10000000.0
S024513,0.00020219999999999998,0,0.00020219999999999998,0.0,R_16_M,10000000.0
S025042,0.00020219999999999998,0,0.00020219999999999998,0.0,R_16_M,10000000.0
S025305,1.93,0,1.93,0.0,R_16_M,10000000.0
S002378,0.00020219999999999998,0,0.00020219999999999998,0.0,R_17,10000000.0
S015862,2.022e-05,0,2.022e-05,0.0,R_17,10000000.0
S023512,0.00020219999999999998,0,0.00020219999999999998,0.0,R_17,10000000.0
S023513,0.00020219999999999998,0,0.00020219999999999998,0.0,R_17,10000000.0
S023514,0.00020219999999999998,0,0.00020219999999999998,0.0,R_17,10000000.0
S023515,0.00020219999999999998,0,0.00020219999999999998,0.0,R_17,10000000.0
S025553,0.15,0,0.15,0.0,R_17,10000000.0
S009291,2.52,0,2.52,0.0,R_17_M,10000000.0
S009292,0.23,0,0.23,0.0,R_17_M,10000000.0
S014083,1.46,0,1.46,0.0,R_17_M,10000000.0
S014084,6.2,0,6.2,0.0,R_17_M,10000000.0
S014085,2.33,0,2.33,0.0,R_17_M,10000000.0
S014926,0.00020219999999999998,0,0.00020219999999999998,0.0,R_17_M,10000000.0
S014927,0.00020219999999999998,0,0.00020219999999999998,0.0,R_17_M,10000000.0
S014928,0.00020219999999999998,0,0.00020219999999999998,0.0,R_17_M,10000000.0
S014929,2.16,0,2.16,0.0,R_17_M,10000000.0
S014930,0.00020219999999999998,0,0.00020219999999999998,0.0,R_17_M,10000000.0
S014931,0.00020219999999999998,0,0.00020219999999999998,0.0,R_17_M,10000000.0
S015334,0.00020219999999999998,0,0.00020219999999999998,0.0,R_17_M,10000000.0
S015459,5.19,0,5.19,0.0,R_17_M,10000000.0
S015462,0.14,0,0.14,0.0,R_17_M,10000000.0
S015463,0.96,0,0.96,0.0,R_17_M,10000000.0
S015473,0.86,0,0.86,0.0,R_17_M,10000000.0
S015474,0.00020219999999999998,0,0.00020219999999999998,0.0,R_17_M,10000000.0
S016680,0.63,0,0.63,0.0,R_17_M,10000000.0
S016681,2.43,0,2.43,0.0,R_17_M,10000000.0
S016732,1.02,0,1.02,0.0,R_17_M,10000000.0
S017033,0.00020219999999999998,0,0.00020219999999999998,0.0,R_17_M,10000000.0
S017034,1.88,0,1.88,0.0,R_17_M,10000000.0
S017035,3.74,0,3.74,0.0,R_17_M,10000000.0
S017036,1.92,0,1.92,0.0,R_17_M,10000000.0
S017037,0.00020219999999999998,0,0.00020219999999999998,0.0,R_17_M,10000000.0
S019760,0.00020219999999999998,0,0.00020219999999999998,0.0,R_17_M,10000000.0
S019763,11.64,0,11.64,0.0,R_17_M,10000000.0
S022015,3.1,0,3.1,0.0,R_17_M,10000000.0
S022016,1.36,0,1.36,0.0,R_17_M,10000000.0
S022017,0.00020219999999999998,0,0.00020219999999999998,0.0,R_17_M,10000000.0
S022528,0.7,0,0.7,0.0,R_17_M,10000000.0
S025343,0.86,0,0.86,0.0,R_17_M,10000000.0
S025344,0.86,0,0.86,0.0,R_17_M,10000000.0
S025345,2.9,0,2.9,0.0,R_17_M,10000000.0
