USER,RIPARIAN,BASIN,MAINSTEM,UPPER_RUSSIAN,PRIORITY,PRIORITY_CLASS,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,NULL_DEMAND,ZERO_DEMAND,MAY_SEPT_ZERO_DEMAND
S025243,N,R_18,N,N,5,PRE-1914,0.0127,0.031513333,0.020406667,0.03388,0.07820666700000001,0.111306667,0.215313333,0.232636667,0.23473000000000002,0.151373333,0.04584,0.018686667,N,N,N
S009045,N,R_16,N,N,7,PRE-1914,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
S004711,N,R_27,N,N,8,PRE-1914,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S027648,N,R_18,N,N,9,PRE-1914,0.066746667,0.076746667,0.076746667,0.066746667,0.05508,0.0002022,0.0002022,0.0002022,0.0002022,0.03508,0.066746667,0.066746667,N,N,N
S024229,N,R_20,N,N,10,PRE-1914,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,N,N,N
S028299,N,R_20,N,N,11,PRE-1914,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
S028355,N,R_20,N,N,12,PRE-1914,0.492682238,0.492682238,0.492682238,0.492682238,0.492682238,0.492682238,0.962808155,0.6116998260000001,0.217682315,0.33076160600000004,0.383675361,0.431108083,N,N,N
S009299,N,R_24,N,N,13,PRE-1914,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
S008709,N,R_18,N,N,14,PRE-1914,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
S025594,N,R_18,N,N,15,PRE-1914,0.0002022,0.0002022,0.0027300000000000002,0.0027300000000000002,0.0027300000000000002,0.0027300000000000002,0.0027300000000000002,0.0027300000000000002,0.0027300000000000002,0.0027300000000000002,0.0027300000000000002,0.0002022,N,N,N
